,点消,拖消,目标物品,Impressions,Spend,Unique redirects,Unique interactions,Total interactions,Unique redirects rate,Unique interactions rate,CTA clicked,CTA click rate,Average duration,HTML loading,HTML loaded,HTML displayed,HTML completed,HTML loading rate,HTML completion rate,Challenge started,Challenge failed,Challenge solved,Challenge pass 25,Challenge pass 50,Challenge pass 75,Challenge failed rate,Challenge solved rate,Challenge pass 25 rate,Challenge pass 50 rate,Challenge pass 75 rate,Redirect count,Endcard shown,Redirect rate,Black view error,Rendering error,Runtime error,Black view error rate,Rendering error rate,Runtime error rate
Challenge failed,0.08247860988423225,-0.08247860988423225,0.0445435403187374,0.7282357646147098,0.7114754478226567,0.7032966303496497,0.7044361147699943,0.5889575320727481,0.39406797595970733,-0.1272214350291016,0.7022321502693296,0.3960462857962162,-0.23386504918760218,0.6861673694666565,0.6915306708401134,0.7009164482436632,0.5218760710976388,0.024007405919012032,0.028411110984759843,0.41884031663340854,1.0,0.40619806982141804,0.5416934387191582,0.5341512961627343,0.46409317197195205,0.6372499579761305,-0.03300501917558071,0.1929112462765319,0.13123328048177627,-0.0008380158396026581,0.7035730876609407,0.7061199251424098,0.3958786826282957,0.5986947718493085,0.23274533838739428,0.5181621925053767,-0.22035948709420808,-0.07197647858023799,-0.22866522308163756
Challenge solved,-0.08247860988423225,0.08247860988423225,0.1781741612749496,0.5264101918959196,0.5546197332798158,0.2712263369910699,0.49450654390222754,0.3898961612702792,-0.19949842694588368,0.01360216547358298,0.2700281738459436,-0.19561973638237523,-0.14116705445070712,0.5608325489417453,0.5621758604362166,0.5460561225025616,0.5335071569083102,0.27937230527108375,0.05088217454932892,0.5336304911787025,0.40619806982141804,1.0,0.5307759542529512,0.5477352618706507,0.555963044774287,0.05523754846659416,0.6171235787455072,-0.0406351727077552,0.0436576235703155,0.024347520837291338,0.27271502134689823,0.49752154063327264,-0.19662722000322866,0.530024965661806,0.37167041483023205,0.5150049434857691,0.11097208105390513,0.12704619478383583,-0.01849527590407639
Challenge pass 25,0.20619652471058064,-0.20619652471058064,0.5345224838248487,0.8412433155080213,0.8078208556149733,0.7233829283725882,0.8947192513368984,0.9234625668449198,0.13436951663860355,0.3011615285855269,0.7214840837423527,0.11129679144385027,0.13472628923277452,0.8218582887700535,0.8308823529411765,0.8552807486631016,0.8720648480351162,0.044191558397388225,0.3442801048203027,0.8502673796791443,0.5416934387191582,0.5307759542529512,1.0,0.9832887700534759,0.9485294117647058,0.003016857022569569,0.06548091163774966,0.29512032085561496,0.3492647058823529,0.33322192513368987,0.7251608615608219,0.5775033199658689,0.13636363636363635,0.7807120282875137,0.5300513138424708,0.7134496735072582,0.05183513971868199,0.22063818477383368,0.015227590619145427
Challenge pass 50,0.20619652471058064,-0.20619652471058064,0.5790660241435861,0.8252005347593583,0.7977941176470589,0.7024903992490731,0.8756684491978609,0.902072192513369,0.12868722364642382,0.30132865485000276,0.6969165228643991,0.10327540106951871,0.13405767241276076,0.8071524064171123,0.8171791443850267,0.8465909090909091,0.8633742822823707,-0.009039182399465774,0.34060332700183343,0.8542780748663101,0.5341512961627343,0.5477352618706507,0.9832887700534759,1.0,0.981951871657754,-0.022291221333430707,0.045668738372994636,0.2891042780748663,0.36163101604278075,0.3539438502673797,0.7046043310302893,0.5764989663659282,0.13135026737967914,0.7817148696854425,0.544679970174324,0.7221482392803831,0.09129672995613021,0.23811832265204233,0.05806564774553256
Challenge pass 75,0.1649572197684645,-0.1649572197684645,0.5345224838248487,0.7754010695187166,0.7296122994652406,0.6364700072187652,0.8252005347593583,0.8643048128342246,0.061001086533694404,0.30283279123028567,0.6297317645450973,0.0374331550802139,0.14676139199302238,0.7550133689839572,0.7650401069518716,0.8001336898395722,0.8098938776500907,-0.02845668533165151,0.30216428617238217,0.8599598930481284,0.46409317197195205,0.555963044774287,0.9485294117647058,0.981951871657754,1.0,-0.1208418840707033,0.054399526591361255,0.2336229946524064,0.33322192513368987,0.36163101604278075,0.6384223302978428,0.5122203359697272,0.06450534759358288,0.7482868230878182,0.5583587137573555,0.7029110265128954,0.11938803148109337,0.26336741069834374,0.10441776424556863
Challenge failed rate,-0.12371791482634838,0.12371791482634838,-0.4899789435061113,0.1872127385672338,0.19458727795573721,0.2825423597793671,0.16575953307340577,0.06268358480227883,0.6652725634130491,-0.04408331674921439,0.288050113435456,0.6732619255367756,-0.27694986470101707,0.1367641850231538,0.14011624838156445,0.14883161311343207,-0.01399603402494069,0.10828515257176756,-0.07333251360373116,-0.256935656422175,0.6372499579761305,0.05523754846659416,0.003016857022569569,-0.022291221333430707,-0.1208418840707033,1.0,0.0016839295497745263,0.3182784158810895,0.1436359149078956,-0.06016953728347085,0.2810101921294978,0.43616252152163115,0.662367719621941,0.004945119913077028,-0.3003872500759125,-0.0742388765367101,-0.553078834426711,-0.3072879430590675,-0.5049095953329223
Challenge solved rate,-0.08247860988423225,0.08247860988423225,0.22271770159368698,-0.09435967266773157,0.0026863963748820375,-0.22367988099200875,-0.09536707130831233,-0.10208306224551743,-0.17143999413649558,0.19024634021219344,-0.216105066066278,-0.17427996482047217,-0.0005038256293123758,-0.06245871571600737,-0.058429121153684316,-0.06480931254402915,0.07824783277924284,0.09317230718207178,0.16724214903031304,-0.09469547221459182,-0.03300501917558071,0.6171235787455072,0.06548091163774966,0.045668738372994636,0.054399526591361255,0.0016839295497745263,1.0,0.28072842117517294,0.3794534879520878,0.414040841278694,-0.22584406671262153,0.14732660846840231,-0.17025037025814913,-0.10982480643301332,0.025959379974979407,-0.07680724772028746,0.095086903704526,-0.13367020401445148,-0.11802353203139174
Challenge pass 25 rate,0.24743582965269675,-0.24743582965269675,0.5790660241435861,0.03609625668449198,0.14371657754010694,0.1345478875554375,0.09358288770053476,0.20120320855614973,0.49920615198943885,0.5309601422398551,0.1422244510689697,0.47192513368983957,0.15227748075813596,-0.022727272727272728,-0.016377005347593582,0.0106951871657754,0.15576167849151556,-0.1469704101246472,0.46260550006922224,-0.1393716577540107,0.1929112462765319,-0.0406351727077552,0.29512032085561496,0.2891042780748663,0.2336229946524064,0.3182784158810895,0.28072842117517294,1.0,0.9391711229946524,0.8004679144385026,0.13319963278727245,0.2725146101172274,0.4983288770053476,-0.018552565861681445,0.045215846843909696,-0.013047848659687254,-0.08427390457488942,-0.05787867875229088,-0.06308573256503106
Challenge pass 50 rate,0.20619652471058064,-0.20619652471058064,0.6236095644623235,0.0106951871657754,0.14204545454545456,0.07705164740752384,0.08790106951871658,0.22994652406417113,0.35982284741655907,0.5580345970849468,0.07854934430366128,0.32085561497326204,0.3134141343814544,-0.038101604278074866,-0.024732620320855617,0.019050802139037433,0.24851675527562625,-0.2936060357159809,0.5841062943431834,-0.06450534759358288,0.13123328048177627,0.0436576235703155,0.3492647058823529,0.36163101604278075,0.33322192513368987,0.1436359149078956,0.3794534879520878,0.9391711229946524,1.0,0.9298128342245989,0.07587532407204729,0.23301003518622884,0.3592914438502674,-0.008858432348370419,0.10810007081590176,-0.008531285662103205,0.025248729346841872,0.006992055151283461,-0.014892918297845528
Challenge pass 75 rate,0.12371791482634838,-0.12371791482634838,0.5345224838248487,-0.06149732620320856,0.03943850267379679,-0.017716864696740837,0.02807486631016043,0.204879679144385,0.18701428994850422,0.5209325663713026,-0.018551015356822135,0.14739304812834225,0.363894704292494,-0.09759358288770054,-0.08021390374331551,-0.029077540106951873,0.23447814905965275,-0.3290931962472169,0.5854433044589904,-0.03609625668449198,-0.0008380158396026581,0.024347520837291338,0.33322192513368987,0.3539438502673797,0.36163101604278075,-0.06016953728347085,0.414040841278694,0.8004679144385026,0.9298128342245989,1.0,-0.019888025472629134,0.1362573050586137,0.18683155080213903,-0.07404312321373765,0.1206389191003473,-0.08096357373446963,0.06822173227491049,0.028356668113538482,-0.008534144193147436
